ProductID	Name	Description	Barcode	OrderCode	Brand	Size	Qty	MeasuredQty	Value	Discount	ValueIncVAT	ValueExcVAT	TotCost	Margin	MarginPerc
48138712	Peas in the pod	Peas on the pod					369	115.19800kg	806.386	10.9303	795.4557	795.4557	0	795.46	1
7516870	Peeled Potato Baby 5 KG	Peeled Potato Baby 5 KG					2		28.4	0	28.4	28.4	17	11.4	0.40141
7516871	Peeled Potato Regular 10KG	Peeled Potato Regular 10KG					20		382	9.55	372.45	372.45	240	132.45	0.35562
-39108	peeled potatoes						1		11.46	0	11.46	11.46	0	11.46	1
46660744	Pepper Orange Box	Pepper Orange Box					3		0	0	0	0	40.5	-40.5	0
46085511	Peppers Mixed Pack	Peppers Mixed Pack					712		1858.04	0	1858.04	1858.04	569.6	1288.44	0.69344
4590139	Peppers Red	Peppers Red					2669	1569.16300kg	6806.74596	19.3983	6787.34766	6787.34766	1071.8344	5715.51	0.84208
4590141	Peppers Yellow	Peppers Yellow					722	429.72400kg	1904.4099	10.6062	1893.8037	1893.8037	550.04672	1343.76	0.70955
4580437	Physallis Punnet	Physallis Punnet					374		603.72	1.586	602.134	602.134	374	228.13	0.37888
4580438	Pineapple Large	Pineapple Large					949		2178.91	41.6207	2137.2893	2137.2893	1499.42	637.87	0.29845
48419721	Pink Lady Pack	Pink Lady Pack					33		99	0	99	99	0	99	1
49087054	Plum 4 for £1	Plum 4 for £1					27		27	0	27	27	0	27	1
4580440	Plum Red Loose	Plum Red Loose					1290	775.21600kg	3461.09186	26.9668	3434.12506	3434.12506	224.81264	3209.31	0.93454
4580441	Plums Punnet	Plums Punnet					45		89.55	0.4422	89.1078	89.1078	45	44.11	0.49499
49502560	Pomegranate	Pomegranate					321		314.8	0	314.8	314.8	321	-6.2	-0.0197
4592060	Pomegranate large	Pomegranate large					1348		1961.71	14.1661	1947.5439	1947.5439	1348	599.54	0.30785
4592059	Pomello	Pomello					845		1673.58	4.2502	1669.3298	1669.3298	1056.25	613.08	0.36726
4590146	Potato 2kg Bag	Potato 2kg Bag					8899		17317.45	61.2335	17256.2165	17256.2165	11568.7	5687.52	0.32959
46077562	Potato Loose	Potato Loose					234	364.36000kg	800.72648	18.0918	782.63468	782.63468	361.504	421.13	0.5381
45670754	Potato Washed	Potato Washed					115	172.43900kg	325.90971	0	325.90971	325.90971	86.2195	239.69	0.73545
4590143	Potatoes Baby Roast	Potatoes Baby Roast					1319	1656.20900kg	3701.74871	10.6699	3691.07881	3691.07881	3593.97353	97.11	0.02631
4630984	Potatoes PrePack Sack (20KG)	Potatoes PrePack Sack (20KG)					37		31	0	31	31	555	-524	-16.90323
19247718	Pre Pack Apple	Pre Pack Apple					1406		2681.32	7.8138	2673.5062	2673.5062	274.17	2399.34	0.89745
48497179	Radish Bunch	Bunch Radish					174		217.5	0	217.5	217.5	0	217.5	1
4590150	Radish Pack	Radish Pack					260		160.47	0.33	160.14	160.14	87.1	73.04	0.4561
45598704	Red/Green chili peppers	Red/Green chili peppers					920		184	0.5127	183.4873	183.4873	13857.04	-13673.55	-74.52043
4590151	Rhubarb	Rhubarb					30	31.49200kg	127.8665	0	127.8665	127.8665	157.46	-29.59	-0.23141
46301462	Shallots	Shallots					255		408	0.8	407.2	407.2	0	407.2	1
9941569	Sharon fruit	Sharon New Season Spanish					952		532.18	1.6311	530.5489	530.5489	380.8	149.75	0.28225
46984385	Sharon punnet	Sharon fruit punnet					68		163.2	1.2025	161.9975	161.9975	0	162	1
45789793	Small Fruit Salad	Small Fruit Salad					5		50	0	50	50	0	50	1
4580443	Strawberry Punnet	Strawberry Punnet	8453108234				389		791.4	0.5226	790.8774	790.8774	700.2	90.68	0.11465
4590168	Sugar Snaps	Sugar Snaps					589		984.61	2.5521	982.0579	982.0579	647.9	334.16	0.34026
4590152	Swede	Swede					502	525.30900kg	943.50747	1.8827	941.62477	941.62477	267.75375	673.87	0.71565
4590154	Sweet Potato	Sweet Potato					2440	2498.40000kg	5888.55018	35.4124	5853.13778	5853.13778	249.84	5603.3	0.95732
14068110	Tamarind	Tamarind					79		236.21	2.819	233.391	233.391	142.2	91.19	0.39072
4580444	Tangerine Loose	Tangerines / Clems Loose					1303	1189.40000kg	3989.55594	53.2504	3936.30554	3936.30554	3806.08	130.23	0.03308
47128188	Tangerine Punnet	Tangerine Punnet					737		2439.76	2.9799	2436.7801	2436.7801	0	2436.78	1
47330567	Tangerine PUNNET	Tangerine PUNNET					408		1219.92	0	1219.92	1219.92	0	1219.92	1
4590159	Tomato Cherry Punnet	Tomato Cherry Punnet					3093		3235.64	13.0174	3222.6226	3222.6226	2495.03031	727.59	0.22578
4590157	Tomato Loose/Vine	Tomato Loose/Vine					1674	1232.14800kg	3844.61714	17.7288	3826.88834	3826.88834	5667.8808	-1840.99	-0.48107
49804704	Vine Cherry Punnet	Vine Cherry Punnet					29		57.71	0	57.71	57.71	23.39343	34.32	0.59464
48921831	Watermelon 4s	Watermelon					24		95.76	1.0917	94.6683	94.6683	0	94.67	1
47424903	Watermelon 6s	Watermelon Small					130		492.24	9.7562	482.4838	482.4838	0	482.48	1
4580416	Watermelon Large	Watermelon					527		2371.5	27.7169	2343.7831	2343.7831	1839.23	504.55	0.21527
